id,type,frame,magnitude,map,path
prv_gremlin_rb_rare,ship,,,surface,graphics/prv/ships/materials/prv_gremlin_rb_rare_surface.png
,,,,,
#v20,,,,,
prv_skara,ship,,1,normal,graphics/prv/ships/materials/prv_skara_normal.png
prv_skara,ship,,,material,graphics/prv/ships/materials/prv_skara_material.png
prv_skara,ship,,,surface,graphics/prv/ships/materials/prv_skara_surface.png
,,,,,
#v20,,,,,
prv_sinne,ship,,1,normal,graphics/prv/ships/materials/prv_sinne_normal.png
prv_sinne,ship,,,material,graphics/prv/ships/materials/prv_sinne_material.png
prv_sinne,ship,,,surface,graphics/prv/ships/materials/prv_sinne_surface.png
,,,,,
#v19,,,,,
prv_shrike,ship,,1,normal,graphics/prv/ships/materials/prv_shrike_normal.png
prv_shrike,ship,,,material,graphics/prv/ships/materials/prv_shrike_material.png
prv_shrike,ship,,,surface,graphics/prv/ships/materials/prv_shrike_surface.png
,,,,,
#v19,,,,,
prv_eld,ship,,1,normal,graphics/prv/ships/materials/prv_eld_normal.png
prv_eld,ship,,,material,graphics/prv/ships/materials/prv_eld_material.png
prv_eld,ship,,,surface,graphics/prv/ships/materials/prv_eld_surface.png
prv_eld_midline,ship,,1,normal,graphics/prv/ships/materials/prv_eld_midline_normal.png
prv_eld_midline,ship,,,material,graphics/prv/ships/materials/prv_eld_midline_material.png
prv_eld_midline,ship,,,surface,graphics/prv/ships/materials/prv_eld_midline_surface.png
,,,,,
#v14,,,,,
prv_ballebo,ship,,1,normal,graphics/prv/ships/materials/prv_ballebo_normal.png
prv_ballebo,ship,,,material,graphics/prv/ships/materials/prv_ballebo_material.png
prv_ballebo,ship,,,surface,graphics/prv/ships/materials/prv_ballebo_surface.png
prv_ballebo_p,ship,,1,normal,graphics/prv/ships/materials/prv_ballebo_p_normal.png
prv_ballebo_p,ship,,,material,graphics/prv/ships/materials/prv_ballebo_p_material.png
prv_ballebo_p,ship,,,surface,graphics/prv/ships/materials/prv_ballebo_p_surface.png
,,,,,
#v16,,,,,
prv_brand,ship,,1,normal,graphics/prv/ships/materials/prv_brand_normal.png
prv_brand,ship,,,material,graphics/prv/ships/materials/prv_brand_material.png
prv_brand,ship,,,surface,graphics/prv/ships/materials/prv_brand_surface.png
,,,,,
#v22,,,,,
prv_tystnad,ship,,1,normal,graphics/prv/ships/materials/prv_tystnad_normal.png
prv_tystnad,ship,,,material,graphics/prv/ships/materials/prv_tystnad_material.png
prv_tystnad,ship,,,surface,graphics/prv/ships/materials/prv_tystnad_surface.png
,,,,,
#v22 USES BASE NORMAL,,,,,
prv_tystnad_midline,ship,,1,normal,graphics/prv/ships/materials/prv_tystnad_normal.png
prv_tystnad_midline,ship,,,material,graphics/prv/ships/materials/prv_tystnad_midline_material.png
prv_tystnad_midline,ship,,,surface,graphics/prv/ships/materials/prv_tystnad_midline_surface.png
,,,,,
#v22 USES BASE NORMAL,,,,,
prv_tystnad_p,ship,,1,normal,graphics/prv/ships/materials/prv_tystnad_normal.png
prv_tystnad_p,ship,,,material,graphics/prv/ships/materials/prv_tystnad_p_material.png
prv_tystnad_p,ship,,,surface,graphics/prv/ships/materials/prv_tystnad_p_surface.png
,,,,,
#v16,,,,,
prv_sorl,ship,,1,normal,graphics/prv/ships/materials/prv_sorl_normal.png
prv_sorl,ship,,,material,graphics/prv/ships/materials/prv_sorl_material.png
prv_sorl,ship,,,surface,graphics/prv/ships/materials/prv_sorl_surface.png
,,,,,
#v16,,,,,
prv_sorl_midline,ship,,1,normal,graphics/prv/ships/materials/prv_sorl_midline_normal.png
prv_sorl_midline,ship,,,material,graphics/prv/ships/materials/prv_sorl_midline_material.png
prv_sorl_midline,ship,,,surface,graphics/prv/ships/materials/prv_sorl_midline_surface.png
,,,,,
#v14,,,,,
prv_gnejs,ship,,1,normal,graphics/prv/ships/materials/prv_gnejs_normal.png
prv_gnejs,ship,,,material,graphics/prv/ships/materials/prv_gnejs_material.png
prv_gnejs,ship,,,surface,graphics/prv/ships/materials/prv_gnejs_surface.png
,,,,,
#v14,,,,,
prv_gnejserhead,ship,,1,normal,graphics/prv/ships/materials/prv_gnejserhead_normal.png
prv_gnejserhead,ship,,,material,graphics/prv/ships/materials/prv_gnejserhead_material.png
prv_gnejserhead,ship,,,surface,graphics/prv/ships/materials/prv_gnejserhead_surface.png
prv_gnejserhead_rare,ship,,1,normal,graphics/prv/ships/materials/prv_gnejserhead_rare_normal.png
prv_gnejserhead_rare,ship,,,material,graphics/prv/ships/materials/prv_gnejserhead_rare_material.png
prv_gnejserhead_rare,ship,,,surface,graphics/prv/ships/materials/prv_gnejserhead_rare_surface.png
,,,,,
#v23,,,,,
prv_gissel,ship,,1,normal,graphics/prv/ships/materials/prv_gissel_normal.png
prv_gissel,ship,,,material,graphics/prv/ships/materials/prv_gissel_material.png
prv_gissel,ship,,,surface,graphics/prv/ships/materials/prv_gissel_surface.png
,,,,,
#v23,,,,,
prv_gissel_p,ship,,1,normal,graphics/prv/ships/materials/prv_gissel_p_normal.png
prv_gissel_p,ship,,,material,graphics/prv/ships/materials/prv_gissel_p_material.png
prv_gissel_p,ship,,,surface,graphics/prv/ships/materials/prv_gissel_p_surface.png
,,,,,
#v19,,,,,
prv_flock,ship,,1,normal,graphics/prv/ships/materials/prv_flock_normal.png
prv_flock,ship,,,material,graphics/prv/ships/materials/prv_flock_material.png
prv_flock,ship,,,surface,graphics/prv/ships/materials/prv_flock_surface.png
,,,,,
#v12,,,,,
prv_flock_midline,ship,,1,normal,graphics/prv/ships/materials/prv_flock_midline_normal.png
prv_flock_midline,ship,,,material,graphics/prv/ships/materials/prv_flock_midline_material.png
prv_flock_midline,ship,,,surface,graphics/prv/ships/materials/prv_flock_midline_surface.png
prv_flock_rb,ship,,1,normal,graphics/prv/ships/materials/prv_flock_rb_normal.png
prv_flock_rb,ship,,,material,graphics/prv/ships/materials/prv_flock_rb_material.png
prv_flock_rb,ship,,,surface,graphics/prv/ships/materials/prv_flock_rb_surface.png
,,,,,
#v14,,,,,
prv_flock_rare,ship,,1,normal,graphics/prv/ships/materials/prv_flock_rare_normal.png
prv_flock_rare,ship,,,material,graphics/prv/ships/materials/prv_flock_rare_material.png
prv_flock_rare,ship,,,surface,graphics/prv/ships/materials/prv_flock_rare_surface.png
,,,,,
#v12,,,,,
prv_gabbro,ship,,1,normal,graphics/prv/ships/materials/prv_gabbro_normal.png
prv_gabbro,ship,,,material,graphics/prv/ships/materials/prv_gabbro_material.png
prv_gabbro,ship,,,surface,graphics/prv/ships/materials/prv_gabbro_surface.png
,,,,,
#v13,,,,,
prv_venture_rb,ship,,1,normal,graphics/prv/ships/materials/prv_venture_rb_normal.png
prv_venture_rb,ship,,,material,graphics/prv/ships/materials/prv_venture_rb_material.png
prv_venture_rb,ship,,,surface,graphics/prv/ships/materials/prv_venture_rb_surface.png
#v14,,,,,
prv_venture_rb_rare,ship,,1,normal,graphics/prv/ships/materials/prv_venture_rb_rare_normal.png
prv_venture_rb_rare,ship,,,material,graphics/prv/ships/materials/prv_venture_rb_rare_material.png
prv_venture_rb_rare,ship,,,surface,graphics/prv/ships/materials/prv_venture_rb_rare_surface.png
,,,,,
#v23,,,,,
prv_damm,ship,,1,normal,graphics/prv/ships/materials/prv_damm_normal.png
prv_damm,ship,,,material,graphics/prv/ships/materials/prv_damm_material.png
prv_damm,ship,,,surface,graphics/prv/ships/materials/prv_damm_surface.png
,,,,,
#v23,,,,,
prv_visent,ship,,1,normal,graphics/prv/ships/materials/prv_visent_normal.png
prv_visent,ship,,,material,graphics/prv/ships/materials/prv_visent_material.png
prv_visent,ship,,,surface,graphics/prv/ships/materials/prv_visent_surface.png
,,,,,
#v19,,,,,
prv_bergslag,ship,,1,normal,graphics/prv/ships/materials/prv_bergslag_normal.png
prv_bergslag,ship,,,material,graphics/prv/ships/materials/prv_bergslag_material.png
prv_bergslag,ship,,,surface,graphics/prv/ships/materials/prv_bergslag_surface.png
#v19 USES BASE MODEL FOR NORMAL,,,,,
prv_bergslag_p,ship,,1,normal,graphics/prv/ships/materials/prv_bergslag_normal.png
prv_bergslag_p,ship,,,material,graphics/prv/ships/materials/prv_bergslag_p_material.png
prv_bergslag_p,ship,,,surface,graphics/prv/ships/materials/prv_bergslag_p_surface.png
,,,,,
#v19,,,,,
prv_is,ship,,1,normal,graphics/prv/ships/materials/prv_is_normal.png
prv_is,ship,,,material,graphics/prv/ships/materials/prv_is_material.png
prv_is,ship,,,surface,graphics/prv/ships/materials/prv_is_surface.png
prv_d_cover_is_nose,turret,,1,normal,graphics/prv/weapons/materials/prv_d_cover_is_nose_normal.png
prv_d_cover_is_nose,turret,,,material,graphics/prv/weapons/materials/prv_d_cover_is_nose_material.png
prv_d_cover_is_nose,turret,,,surface,graphics/prv/weapons/materials/prv_d_cover_is_nose_surface.png
,,,,,
#v19,,,,,
prv_kakafoni,ship,,1,normal,graphics/prv/ships/materials/prv_kakafoni_normal.png
prv_kakafoni,ship,,,material,graphics/prv/ships/materials/prv_kakafoni_material.png
prv_kakafoni,ship,,,surface,graphics/prv/ships/materials/prv_kakafoni_surface.png
prv_d_cover_kakafoni_l,turret,,1,normal,graphics/prv/weapons/materials/prv_d_cover_kakafoni_l_normal.png
prv_d_cover_kakafoni_l,turret,,,material,graphics/prv/weapons/materials/prv_d_cover_kakafoni_l_material.png
prv_d_cover_kakafoni_l,turret,,,surface,graphics/prv/weapons/materials/prv_d_cover_kakafoni_l_surface.png
prv_d_cover_kakafoni_r,turret,,1,normal,graphics/prv/weapons/materials/prv_d_cover_kakafoni_r_normal.png
prv_d_cover_kakafoni_r,turret,,,material,graphics/prv/weapons/materials/prv_d_cover_kakafoni_r_material.png
prv_d_cover_kakafoni_r,turret,,,surface,graphics/prv/weapons/materials/prv_d_cover_kakafoni_r_surface.png
#v14,,,,,
prv_kakafoni_rb,ship,,1,normal,graphics/prv/ships/materials/prv_kakafoni_rb_normal.png
prv_kakafoni_rb,ship,,,material,graphics/prv/ships/materials/prv_kakafoni_rb_material.png
prv_kakafoni_rb,ship,,,surface,graphics/prv/ships/materials/prv_kakafoni_rb_surface.png
prv_kakafoni_p,ship,,1,normal,graphics/prv/ships/materials/prv_kakafoni_p_normal.png
prv_kakafoni_p,ship,,,material,graphics/prv/ships/materials/prv_kakafoni_p_material.png
prv_kakafoni_p,ship,,,surface,graphics/prv/ships/materials/prv_kakafoni_p_surface.png
,,,,,
#v19,,,,,
prv_aska,ship,,1,normal,graphics/prv/ships/materials/prv_aska_normal.png
prv_aska,ship,,,material,graphics/prv/ships/materials/prv_aska_material.png
prv_aska,ship,,,surface,graphics/prv/ships/materials/prv_aska_surface.png
#v19,,,,,
prv_aska_lc,ship,,1,normal,graphics/prv/ships/materials/prv_aska_lc_normal.png
prv_aska_lc,ship,,,material,graphics/prv/ships/materials/prv_aska_lc_material.png
prv_aska_lc,ship,,,surface,graphics/prv/ships/materials/prv_aska_lc_surface.png
#v19 NOTE: uses base aska for normal,,,,,
prv_aska_au,ship,,1,normal,graphics/prv/ships/materials/prv_aska_normal.png
prv_aska_au,ship,,,material,graphics/prv/ships/materials/prv_aska_au_material.png
prv_aska_au,ship,,,surface,graphics/prv/ships/materials/prv_aska_au_surface.png
,,,,,
#v18,,,,,
prv_kvarts,ship,,1,normal,graphics/prv/ships/materials/prv_kvarts_normal.png
prv_kvarts,ship,,,material,graphics/prv/ships/materials/prv_kvarts_material.png
prv_kvarts,ship,,,surface,graphics/prv/ships/materials/prv_kvarts_surface.png
,,,,,
#v19,,,,,
prv_fasklot,ship,,1,normal,graphics/prv/ships/materials/prv_fasklot_normal.png
prv_fasklot,ship,,,material,graphics/prv/ships/materials/prv_fasklot_material.png
prv_fasklot,ship,,,surface,graphics/prv/ships/materials/prv_fasklot_surface.png
,,,,,
#v22,,,,,
prv_fasvinge,ship,,1,normal,graphics/prv/ships/materials/prv_fasvinge_normal.png
prv_fasvinge,ship,,,material,graphics/prv/ships/materials/prv_fasvinge_material.png
prv_fasvinge,ship,,,surface,graphics/prv/ships/materials/prv_fasvinge_surface.png
,,,,,
#v19 NOTE: includes paintjob stripes,,,,,
prv_rok,ship,,1,normal,graphics/prv/ships/materials/prv_rok_normal.png
prv_rok,ship,,,material,graphics/prv/ships/materials/prv_rok_material.png
prv_rok,ship,,,surface,graphics/prv/ships/materials/prv_rok_surface.png
,,,,,
#v19 NOTE: includes paintjob stripes,,,,,
prv_rok_p,ship,,1,normal,graphics/prv/ships/materials/prv_rok_p_normal.png
prv_rok_p,ship,,,material,graphics/prv/ships/materials/prv_rok_p_material.png
prv_rok_p,ship,,,surface,graphics/prv/ships/materials/prv_rok_p_surface.png
,,,,,
#v19,,,,,
prv_valljud,ship,,1,normal,graphics/prv/ships/materials/prv_valljud_normal.png
prv_valljud,ship,,,material,graphics/prv/ships/materials/prv_valljud_material.png
prv_valljud,ship,,,surface,graphics/prv/ships/materials/prv_valljud_surface.png
,,,,,
#v19,,,,,
prv_skymning,ship,,1,normal,graphics/prv/ships/materials/prv_skymning_normal.png
prv_skymning,ship,,,material,graphics/prv/ships/materials/prv_skymning_material.png
prv_skymning,ship,,,surface,graphics/prv/ships/materials/prv_skymning_surface.png
,,,,,
#v22: NOTE: pather uses base normal & surface,,,,,
prv_hornfels,ship,,1,normal,graphics/prv/ships/materials/prv_hornfels_normal.png
prv_hornfels,ship,,,material,graphics/prv/ships/materials/prv_hornfels_material.png
prv_hornfels,ship,,,surface,graphics/prv/ships/materials/prv_hornfels_surface.png
prv_hornfels_pather,ship,,1,normal,graphics/prv/ships/materials/prv_hornfels_normal.png
prv_hornfels_pather,ship,,,material,graphics/prv/ships/materials/prv_hornfels_pather_material.png
prv_hornfels_pather,ship,,,surface,graphics/prv/ships/materials/prv_hornfels_surface.png
,,,,,
#v23,,,,,
prv_dominator_rb,ship,,1,normal,graphics/prv/ships/materials/prv_dominator_rb_normal.png
prv_dominator_rb,ship,,,material,graphics/prv/ships/materials/prv_dominator_rb_material.png
prv_dominator_rb,ship,,,surface,graphics/prv/ships/materials/prv_dominator_rb_surface.png
,,,,,
#v22,,,,,
prv_andesit,ship,,1,normal,graphics/prv/ships/materials/prv_andesit_normal.png
prv_andesit,ship,,,material,graphics/prv/ships/materials/prv_andesit_material.png
prv_andesit,ship,,,surface,graphics/prv/ships/materials/prv_andesit_surface.png
,,,,,
#v16,,,,,
prv_bergtagen,ship,,1,normal,graphics/prv/ships/materials/prv_bergtagen_normal.png
prv_bergtagen,ship,,,material,graphics/prv/ships/materials/prv_bergtagen_material.png
prv_bergtagen,ship,,,surface,graphics/prv/ships/materials/prv_bergtagen_surface.png
,,,,,
#v12,,,,,
prv_ilbud,ship,,1,normal,graphics/prv/ships/materials/prv_ilbud_normal.png
prv_ilbud,ship,,,material,graphics/prv/ships/materials/prv_ilbud_material.png
prv_ilbud,ship,,,surface,graphics/prv/ships/materials/prv_ilbud_surface.png
prv_ilbud_h,ship,,1,normal,graphics/prv/ships/materials/prv_ilbud_h_normal.png
prv_ilbud_h,ship,,,material,graphics/prv/ships/materials/prv_ilbud_h_material.png
prv_ilbud_h,ship,,,surface,graphics/prv/ships/materials/prv_ilbud_h_surface.png
,,,,,
#v22,,,,,
prv_bitumen,ship,,1,normal,graphics/prv/ships/materials/prv_bitumen_normal.png
prv_bitumen,ship,,,material,graphics/prv/ships/materials/prv_bitumen_material.png
prv_bitumen,ship,,,surface,graphics/prv/ships/materials/prv_bitumen_surface.png
,,,,,
#v19,,,,,
prv_tiger,ship,,1,normal,graphics/prv/ships/materials/prv_tiger_normal.png
prv_tiger,ship,,,material,graphics/prv/ships/materials/prv_tiger_material.png
prv_tiger,ship,,,surface,graphics/prv/ships/materials/prv_tiger_surface.png
#v19 USES BASE NORMAL,,,,,
prv_tiger_lc,ship,,1,normal,graphics/prv/ships/materials/prv_tiger_normal.png
prv_tiger_lc,ship,,,material,graphics/prv/ships/materials/prv_tiger_lc_material.png
prv_tiger_lc,ship,,,surface,graphics/prv/ships/materials/prv_tiger_lc_surface.png
,,,,,
#v23,,,,,
prv_munsbit,ship,,1,normal,graphics/prv/ships/materials/prv_munsbit_normal.png
prv_munsbit,ship,,,material,graphics/prv/ships/materials/prv_munsbit_material.png
prv_munsbit,ship,,,surface,graphics/prv/ships/materials/prv_munsbit_surface.png
,,,,,
#v23 USES BASE NORMAL,,,,,
prv_munsbit_lc,ship,,1,normal,graphics/prv/ships/materials/prv_munsbit_normal.png
prv_munsbit_lc,ship,,,material,graphics/prv/ships/materials/prv_munsbit_lc_material.png
prv_munsbit_lc,ship,,,surface,graphics/prv/ships/materials/prv_munsbit_lc_surface.png
,,,,,
#v23,,,,,
prv_condor_aux,ship,,1,normal,graphics/prv/ships/materials/prv_condor_normal.png
prv_condor_aux,ship,,,material,graphics/prv/ships/materials/prv_condor_material.png
prv_condor_aux,ship,,,surface,graphics/prv/ships/materials/prv_condor_surface.png
,,,,,
#v23,,,,,
prv_tarsus_aux,ship,,1,normal,graphics/prv/ships/materials/prv_tarsus_normal.png
prv_tarsus_aux,ship,,,material,graphics/prv/ships/materials/prv_tarsus_material.png
prv_tarsus_aux,ship,,,surface,graphics/prv/ships/materials/prv_tarsus_surface.png
,,,,,
#v23,,,,,
prv_gemini_aux,ship,,1,normal,graphics/prv/ships/materials/prv_gemini_normal.png
prv_gemini_aux,ship,,,material,graphics/prv/ships/materials/prv_gemini_material.png
prv_gemini_aux,ship,,,surface,graphics/prv/ships/materials/prv_gemini_surface.png
,,,,,
,,,,,
#v12,,,,,
prv_skran,ship,,1,normal,graphics/prv/ships/materials/fighters/prv_skran_normal.png
