id,type,text1,text2,text3,notes
prv_agni_juvenile,SHIP,"”Starting to exhibit strong sex characteristics, the female juveniles develop ’silk’ spinnerets, while the capabilities of the males’ flame organs intensify greatly.”

 - Agni, an executive primer, House Gyllenhaag archives.",Unidentified Creature,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
prv_agni_hatchling,SHIP,"”The youngest are curious and precocious, and are generally the first to investigate any intrusions into Agni territory.”

 - Agni, an executive primer, House Gyllenhaag archives.",Unidentified Creature,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
prv_agni_down,SHIP,"”We find them attached to their hosts, serving as heat insulation. Once disturbed they will attempt to immobilize any threat using sticky silk strands.”

 - Agni, an executive primer, House Gyllenhaag archives.",Unidentified Creature,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
prv_agni_scale,SHIP,"”We find them attached to their hosts, serving as protective armor. Once disturbed they will ignite their interior gas reserves and attack the threat. In this state they live for mere minutes, but are immensely destructive.”

 - Agni, an executive primer, House Gyllenhaag archives.",Unidentified Creature,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
prv_agni_station1_nest,SHIP,"”While we have found a few asteroids showing signs of having had Agni dens in them, the creatures show a remarkable affinity for our artificial constructions, such as mining stations, which they seem to consider ready-made nests only in need of a layer of silk. The fights between nesting pairs over an abandoned station can be fiercely violent.”

 - Agni, an executive primer, House Gyllenhaag archives.",Infested Station,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
prv_agni_station2_hive,SHIP,"”One of the largest stations in the system has become home to dozens of the creatures, who have made every bit of it their own. Getting an intact exploration team inside the station to examine the organic growths among the nests is one of our highest priorities.”

 - Agni, an executive primer, House Gyllenhaag archives.",Infested Station,"UNKNOWN ENTRY

Please register your Tri-Tachyon datapad to receive the latest news and updates.",
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Frigates,,,,,
#############################,,,,,
prv_kite,SHIP,"Remodeled to carry a wing of escort drones instead of a gun turret, this shuttle features an impressively optimized flight deck complete with a miniature manufactory.

A familiar civilian design, the ""Kite""-class aeroshuttle is the day-to-day reminder of Fabrique Orbitale's reputation for aeronautical engineering- a valuable specialty even in the age of space travel. This compact space/aircraft is streamlined for efficient atmospheric flight and boasts a grid of cleverly distributed short-burst maneuvering thrusters coordinated by a delta-level AI subsystem to ensure smooth landings (a point driven home by Fabrique marketing by way of amusing ad-holos featuring a well-dressed couple and an overfull wine glass). The Kite has powerful engines for a civilian ship of its size, though zero-G maneuverability leaves something to be desired when the special subsystem is not engaged.

In the dangerous cycles post-Collapse, the Kite has been outfitted with a defense turret in place of the executive-class viewing dome and the two auxiliary jet-pods are replaced with missile systems (which do not need to draw on the limited powerplant). It won't stand up in a fair fight, but the Kite can be given unexpectedly sharp teeth and use its speed to escape from raiders. Luddic Path radicals have even been known to use modified Kite to deliver strike weapons against helpless freighters, followed by engaging the maneuvering subsystem to make a swift exit to avoid the wrath of their victim's escort.",,,
prv_gnista,SHIP,"Built to support larger ships, the Gnista ensures missile superiority through a combination of once-cutting-edge active flares, light point defense, and its own missile armaments. The ship is unlikely to end many fights on its own, however.

An older prv model, the Gnista was built as a competing offering to the Vigilance frigate. Though it was rejected by the Domain navy, the prv still managed to salvage the program by competing on price, successfully selling the ships to a number of smaller polities in need of cheap patrol craft.

Though not the most common ship in the sector, after hundreds of cycles travelling the starlanes on all sides of the law the Gnista is a tried and true ship with its flaws and virtues known to most spacers.",,,
prv_ljus,SHIP,"A sensor frigate built for long patrols in the far reaches of space. In addition to a state-of-the-art detection suite the Ljus also carries a modest armament.

After numerous convoy losses to unknown parties prv Starworks started development of a picket ship capable of providing early detection and warning against incoming raids. Priorities were excellent sensor strength, high endurance for extended patrols in both regular and hyperspace, and combat damage avoidance in convoy defense. Breadth of armament, tactical speed, and core structural integrity were considered secondary goals at best.

Combat survivability was achieved in two ways, one very simple and one very complicated. First, additional armor plating was applied to the hull (but not, some will note, the sensor arrays). For its thin frame and small size the Ljus is surprisingly well armored. Second, a deal was struck with the Tri-Tachyon Corporation for them to develop a delta-tier AI system that allows the Ljus to reconfigure its deep space sensor array to instead increase combat targeting range. This ”Lykta” system allows the Ljus to support fellow ships from outside the range of most threatening strike weapons found in the sector.

The advanced sensor array has proven to be very susceptible to battle damage, leading to a generous amount of (D)-grade hulls being available for purchase across the sector.",,,
prv_ljus_lp,SHIP,"A sensor frigate sans sensors, this ship is dedicated to bringing the light of Ludd unto the unbelievers by means of a nose-mounted Hammer launcher. Extremely threatening for as long as the magazine lasts.",,,
prv_flamma,SHIP,"A patrol frigate that revels in being the biggest ship in the smallest engagements, the Flamma is a natural companion to the Ljus frigate on local patrols. Offering energy or missile firepower and a potent gravitic shield the Flamma outmuscles the typical frigate while still being fast enough to outpace destroyers and larger ships. That's the ideal, anyway. Proponents call it a pocket destroyer, while detractors dismiss it as a ”fat, lazy cow”. 

While generally unassuming, the Flamma is quietly regarded as the second pillar of the prv, being the first mass-line ship with a graviton-manipulation system. As a technological and doctrinal springboard it has led to a silent revolution in the corporation’s direction.

Readily available and generally competent, the Flamma’s quiet work supporting the rest of the fleet often comes out to be the glue that keeps the prv house of cards together.",,,
prv_gryning,SHIP,"A light and agile frigate equipped with light armaments and a time-warping device that lets it - in effect - speed up the local flow of time by a noticeable percentage and maintain this level for significant periods of time.

Public records about the history of this ship are exceedingly scarse. What little there is suggests that the Temporal Core is reverse-engineered from a Tri-Tachyon ship, and that the prv failed to maintain the same tach-field precision levels as the Scarab, having to settle for a low-potency but longer-lasting generator.

In the prv the Tachyon Workers' Union (motto: ""Live fast, die old"") recently lost a case concerning whether work hours should be counted based on subjective time or standard time - the ""Time and a half"" case, as the public would call it. The final statement of the court concluded that ""[...] even though work can feel like it drags on forever, this does not change the fact that we have materially objective and reliable timekeeping devices which are more than sufficient at giving us a common frame of reference for the passage of time. Furthermore, this court obeys the laws of causality in accordance with Domain statutes.""

Many temporal academics have objected to the ruling, but arguments about why it would be mistaken tend to get bogged down in solipsism or outright rejection of the possibility of shared frames of reference.",,,
prv_sinne,SHIP,"A fast attack frigate equipped with advanced Domain-era technologies, the Sinne’s powerful flux lines enable it to stand up to even light cruisers in direct combat. A deadly ship by any measure.

The Sinne was undergoing final trials at the time of the gate system collapse, representing some of the finest work the prv had ever done. This rude interruption of all known society caused some delays in the development of the ship. Now rescued from the deep archives of Kratul Heavy Industries by a dedicated development team, the Sinne is finally ready to make its mark on the sector; an impertinent youth from a lost era.

prv leadership were somewhat concerned when they found out that their TriPads had contained a largely accurate technical readout since long before they were even aware that the project’s data archives had survived into the post-collapse.",,,
prv_fasnod,SHIP,"Disruptive to the extreme, the Fasnod's reason for existence is to wreak havoc on enemy battle cohesion. A quick flanker in itself, the Fasnod also carries a light phase teleporter used to deploy gravity mines. Only the most solid fleets can maintain their formation against a determined gravity mine attack.

Fasnod ship insignias often include cats, for their fondness of toying with their prey. Experienced crews have been known to hit vulnerable ships many times in a row with well-planned mine strikes, rebounding the target from one mine to another. Others have directed light ships into their heavier comrades, with devastating results.",,,
prv_fasnod_p,SHIP,"A fast hunting frigate, adept at ganging up on isolated targets. One of the more advanced hulls to end up in pirate hands.

Among the many things that were lost during the collapse were one of the prv’s Fasnod production chips, which a senior technician absconded with in the general confusion of the first century of the collapse. 

It is unclear where - and with whom - the chip itself ended up, but it was likely on an industrial world as a large batch of Fasnods quickly made their way to pirate hands. The ramifications were however not quite as dire as sector legal authorities first feared, as the blueprint did not include the production codes for the ship’s gravity mine teleporter. 

Mass production ceased after a few cycles. It is suspected that prv agents from Pariabyrån managed to track down the deserter. There is still a trickle of hulls of dubious quality being produced in fringe workshops. Experienced appraisers can easily tell the difference through to a tell-tale flange replacement that is not present in the mass-produced series.",,,
prv_ande,SHIP,"Not, strictly speaking, a ship in itself, the Ande is an integrated system that allows a group of fighters to both coordinate and strenghten and reinforce each other using a swarm of nanites.

The swarm intelligence of an Ande is very poor, and rarely reaches even low delta levels. As an ”instinctual” system it does however function quite well while operating within its pre-set design scenarios. Most notably, the system allows the fighter swarm to coordinate their engine emitters and jump into hyperspace, something that generally requires at least a corvette-sized craft.

The logistical abilities of an Ande could be generously described as ”limited”, and largely consists of a few specialized containers carried by the fighters. The towed crew cabins are known for being very cramped, but surprisingly comfortable.

Integrated swarms are maintained by their fighter wings; if enough of the fighters are destroyed at once, the entire swarm system fails.",,,
,,,,,
,,,,,
#############################,,,,,
### Ships,,,,,
### Rust Belt Frigates,,,,,
#############################,,,,,
prv_damm,SHIP,"A shuttle craft common in Ruster space. The Damm can carry light cargo loads or small groups of people, and also carries a multitool array and a tug-line fastener. Ideal for everyday tasks that are beyond a Buddy drone.

Supposedly there exists a pattern for installing a furnace on the Damm that smelts a single standard industrial ore grain at a time. Combined with a mining laser, a family could probably make a living off of that…",,,
prv_skiffer,SHIP,"One of the primary economic engines of the belt, these small craft recycle and reuse the leftovers of life (and death) in space. Capable of cutting up and carting off larger ships in remarkably short time, the Skiffer is ubiquitous in Ruster space. To assist in the work, the Skiffer can carry a group of utility drones, or if safety is a bigger concern than usual, a wing of armed fighter craft.",,,
prv_basalt,SHIP,"By all appearances chiseled out of a mountain, the Basalt is a sturdy combat frigate popular with the more well-organized Rust Belt militias. Held back somewhat by a sub-par flux system and limited uptime on the orientation thrusters.

Much of the innards of the Basalt are dedicated to a generous cargo hold, and it is not uncommon for the ship to be used as an armed courier in the ’freer’ parts of the sector.",,,
prv_skara,SHIP,"Scrapyard salvage of the best kind has been gathered to build this rugged and feisty combat frigate. It is armed with an assortment of smaller weapons and with a potent shock emitter mounted on the port side. Although the Skära is a relatively common ship in the belt, owning one still commands a fair bit of respect. It is regarded as a solid ship, for respectable freebooters.

Sporting more creature comforts than most combat ships, Skära officers rarely have trouble finding willing crewmen. The standard non-standard mish-mash interior does cut deep in the heart of the more fashionably inclined however. But some of those seats are real pleather, man. That ain't bad.

On the side of the hull there is mounted a reclaimed beam weapon; no longer functional in its original role but full of power coils, flux vanes and other goodies that can be coaxed to transfer extreme currents. Once a splendor of the technology of man, this beam weapon now serves as a glorified spark plug.",,,
prv_gremlin_rb,SHIP,"A Gremlin with a burnt-out phase coil is not much of a combat ship - but there's still a respectable power generator inside the hull. With some ingenuity, a donor hulk, and a lot of welding, this can be used to power a major energy weapon and a shield generator. Waste not, want not.

If possible, the Rust Belt modification is even less comfortable than the original model Gremlin - but at least the phase coil is gone now. Spontaneous illness in the crew is down 80%.",,,
prv_gremlin_rb_rare,SHIP,"Some people would claim that this heavily modified Gremlin is in fact a lightly modified Apogee. Such people are fools, imbeciles with no vision and no sense of greatness.

One of many ambitious one-off models found in the Rust Belt, this ship appears to be built out of the best, or possibly worst, parts of a Ruster-pattern Gremlin and an Apogee. The immense generator of the science ship is used to power an appropriately oversized battery of energy weapons. The endeavor seems to have left the ship’s main flux transport somewhat exposed.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Destroyers,,,,,
#############################,,,,,
prv_tystnad,SHIP,"The final product of an experimental miniaturized combat carrier program by Kratul Spacewharfs. The Tystnad is a support ship through-and-through with only moderate direct firepower but the versatility to carry a wide array of support fighters and drones. 

The primary armament of the Tystnad is a ballistic battery located in the aft of the ship. This is complemented with a wing of support fighters, generally Oväsen models, and a group of slaved missile drones. Protection comes in the form of a narrow but efficient omni-shield and a barebones layer of hallbar armor honeycomb.

One of the many compromises involved in fitting a flight deck onto such a small ship is that the hangar carries only the bare necessities to operate its integrated wing of fighters and can only replace a few combat losses before exhausting itself. Additionally it can only be adjusted to fly more offensive fighter craft with difficulty, as the default configuration is focused on close ship/fighter integration over more independent operations.

The ship is infamous among Persean crews for having a tendency of breaking in half when struck laterally. There is a persistent rumor of an unnamed captain who replaced the rear PD mounts with Antimatter Blasters and caused a mutiny through his habit doing close-range assaults in order to bring them to bear. 

The prv consider the same configuration to be standard issue.",,,
prv_eld,SHIP,"An agile and flexible destroyer that can be outfitted for most mission profiles. Its advanced tensor drive gives it a somewhat ”bursty” movement pattern. In the prv officers are often given command of an Eld very early in their careers, as a trial by fire and as an excellent way for a young talent to prove themselves. Attrition rates tend to be high, but the officers that complete their assignments often do go on to become the naval elite.

There are many differing opinions on how the Eld is best utilized, from the conservative Elite school who believe that range and kinetics are the key to dictating a battle, to the reckless captains who prefer to redline all their equipment, firm in their belief that there’s no such thing as a best defense against a well-tuned plasma drive. The opinions of the Missile Corps are obvious, debates on torpedoes versus guided missiles aside. There are also the Hunter cadres, a little-spoken-of group who utilize gravitonic equipment to isolate enemy support ships and defeat them in detail.",,,
prv_ballebo,SHIP,"A mostly forgotten ship, the Ballebo was once the prv’s flagship model destroyer. It never achieved any particularly impressive production numbers however, and by now the ship is largely a footnote in the company histories.

Normally a fairly slow ship, the Ballebo's engine core is configured to generate and store excess plasma, which can then be expelled through a set of maneuvering jets located on the sides of the ship, greatly increasing speed and agility for a limited time. ",,,
prv_fasklot,SHIP,"The Fasklot is a speedy ship ideal for punishing distracted opponents. A light phase teleporter allows it to deploy groups of EMP mines to cripple its targets.

Generally thought of as dishonorable to the extreme - as if there’s such a thing as honor when men try to destroy each other. Fasklot crews are well aware of their reputation, and will ask no quarter. Certainly none would be given to a craft specialized in killing the disarmed.",,,
prv_brand,SHIP,"One of the rare examples of technological advancement in the sector, this ship combines high-quality components from the height of the Domain-era with more recent advancements in gravitonics and drive technology in order to offer a deadly hunter-killer craft.

The Brand utilizes a late Domain-era shield emitter and power generator in combination with a potent gravitic field emitter and a few well-applied techniques from the prv’s tensor drives. Combined with a heavy energy weapon, the Brand offers a level of performance that could have seen it operating in the core worlds of the Domain. Or at least, it might have by standards 200 cycles past.

Production of new Brands is difficult and generally stalls when it’s time to install the reactor. Finding usable Antima-Re/87s has proven to be challenging to say the least, and to the best of anyone’s knowledge there exists no still-functioning production chips for it, or any compatible model, in the sector. Indeed as the few Brand captains are well aware, even simple wear-and-tear parts for it such as 304kWb flux catalysers are becoming increasingly elusive.",,,
prv_sorl,SHIP,"A relatively well-armed support carrier that reliably outperforms the ”flying landing strip” models so common in the sector, but is in turn significantly more expensive to maintain and field.

Dissenting voices in the prv often question the wisdom in operating the Sorl. The question asked is if it would not be better to field three Condor auxiliaries instead of two Sorl. Satisfying answers are few, and between political inertia and the potential cost of retooling the manufactory the Sorl production line keeps chugging along.",,,
prv_sunder_ryak,SHIP,"This Sunder has been heavily modified at the Ryak High-Energy Labs to serve as a test platform for advanced sensor and armaments projects. It now carries a powerful ballistic suite backed up by light missile or energy armaments.

Originally a technologically advanced yet fragile destroyer from the late Domain era designed to provide additional firepower in fleet actions carried out by the stretched Domain Navy rather than serve on independent patrols. It had powerful shield emitters and energy weapons, now replaced with a powerful ballistic battery, and retains its vulnerability to strike craft and flanking assault frigates. 

An early-model Siege Akers has been built into the hull and a shield drawline bypass has allowed for a hypercryogenic feedsystem to be installed in the ship, at the cost of shield coverage and generator performance. The ~0-K cooling enable the ballistic armaments to be overcharged immensely for a shot or two. The extensive structural changes also allowed the ship's armor to be augmented substantially.",,,
prv_gast,SHIP,"Not, strictly speaking, a ship in itself, the Gast is a vast integrated system that allows a large group of fighters to both coordinate and strenghten and reinforce each other using a swarm of nanites. The bot swarm also includes weapon elements, enabling it to take minor offensive action.

The swarm intelligence of a Gast is poor, and rarely reaches even middling delta levels. It has however shown a curious tendency to bond to its pilots. In a few cases, after sustaining heavy fighter losses Gasts have been known to refuse further combat orders entirely. For the swarm to regain combat effectiveness prv service technicians had to replace the fighter-side neural coordinators and retrain the system from scratch.

Integrated swarms are maintained by their fighter wings; if enough of the fighters are destroyed at once, the entire swarm system fails.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### Rust Belt Destroyers,,,,,
#############################,,,,,
prv_gnejs,SHIP,"A straight-forward and practical destroyer. When it comes to bringing heavy firepower at a low cost, few ships can beat the Gnejs. However the ship carries a somewhat poor reputation due to its exceedingly weak point defense mounts.",,,
prv_gnejserhead,SHIP,"This mutt of a ship combines the heavy cannon mounts of a Gnejs with the rear half of a Hammerhead destroyer. It is surprisingly fast for its heritage, likely due to shedding some gun mounts and armor while forcing the engines well past their rated performance envelope.",,,
prv_gissel,SHIP,"Built out of select salvage hulls by a few in-the-know shipbreakers, the Gissel offers a competent combat destroyer for those without access to more mainstream arms traders. Carrying a blink displacer, a motley but competent armaments lineup and a hefty armor belt this ship is a not too rare sight in the fringes of the sector.

Maintaining compartmentalization and structural integrity while cutting up and reassembling scrap hulks is challenging, and often comes at the expense of the humans who have to crew the ships. The Gissel is infamous for its byzantine and sometimes outright bizarre internal layout, where moving to the compartment on the other side of a firewall can involve a trip straight across the ship.

What used to be a flight deck has been replaced with a bulky missile system that feeds magazines of Skatunge missiles into launchers, while the old fighter command & control electronics have been retasked for ECCM, enhancing missile guidance and protecting the main batteries from EW disruption. Few destroyers in the sector have better fire control than these rusty hulks.",,,
prv_bitumen,SHIP,"An armored tanker that suggests more combat ability than it offers in practice. Sometimes pressed into combat as a missile support platform.

For all its armor and weapon mounts, the Bitumen rarely does well in actual combat. Evidence of cost-cutting measures in the design are abundant, and the general opinion of the ship is that if you were to turn on a water kettle in the galley you’re more likely to blow a fuse on the bridge than to get hot water.",,,
prv_eld_rb,SHIP,"Though referred to as a ”petty mockery” by the prv Starworks corporation, the Rust Belt model of the Eld destroyer nonetheless finds itself as an appreciated ship among sector fringe elements, offering a competent mix of speed and firepower.

While the ship’s relationship to the prv Eld is evident at a glance, the Rust Belt model rebuilds large parts of the ship to be more suited for Outer Yard construction habits. This does result in it being cheaper to build, maintain and field, but leaves a noticable mark in the ship’s perfomance ratings due to a weaker generator and much more common frontal shield emitter - not to mention the complete lack of a tensor drive.

The Head4 syndicate claim that they produce the ship from a now-decrypted production chip stolen in a convoy raid. While outsiders have been unable to confirm the claims, it has been noted that the Old Wharf Eld production is down an average of 27% since the first Eldsjäl sighting was documented. According to the prv this reduction was done to shift production towards the Tystnad. 

Clear and credible sources supporting either side remain elusive.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Cruisers,,,,,
#############################,,,,,
prv_is,SHIP,"Designed to hunt and disable high-value targets, the Is is equipped with a fearsome tachyon system and a potent strike weapon of choice. These days it is usually regarded as a ”high-value target” in itself.",,,
prv_flock,SHIP,"A somewhat fragile light cruiser with an integrated high-end missile launch system capable of launching sustained salvoes of Kråka MRM missiles. A limited number of hardpoints allow the ship to pair this with either a wide selection of missiles, or a more reliable suite of energy cannons.

One of the more popular fire support platforms of the prv, the Flock’s flexible automatic launcher allows for smooth transitions between harassing fire, saturation bombardment, and heavy strikes.",,,
prv_flock_midline,SHIP,"A somewhat fragile light cruiser built around a fast-cycle heavy missile mount. A limited number of hardpoints allow the ship to pair this with either a wide selection of missiles, or a more reliable suite of ballistics.",,,
prv_flock_rb,SHIP,"An extensive carrier conversion of the Flock missile cruiser, the Ruster model figures that if there's anything that's better than a big missile, it's two bomber wings.

Few Ruster ships are alike. The Flock conversions vary more than most, with the secondary flight deck moving about according to what resources were available when the conversion was done, and the state of the base hulk. On some ships the flight decks operate independently, each with its own maintenance facilities. Others have a combined hangar, and run one launch deck and one recovery deck. 

The debate about which is the superior variant seems never-ending, though the shipwrights building the ships seem to take it in strike; you work with the materials you’ve got and make the best of them.",,,
prv_flock_rare,SHIP,"This appears to be an attempt to imitate the ”Flock” light missile cruiser, constructed out of considerably cruder parts. A large custom missile launcher built into the center of the ship promises significant firepower, while an abundance of thrusters supply as much speed as the ship can handle - or possibly more.",,,
prv_kakafoni,SHIP,"Multirole cruiser that carries a wide gun or missile array and a moderate fighter complement. These ships effortlessly fit into just about any fleet, offering a somewhat defensive blend of firepower and durability.

Kakafoni cruiser-carriers carry two wings of fighters, a diverse armament and reasonable point defense. They are protected by a prv-characteristic narrow band omni-shield generator and a respectable armor belt. Maintenance costs are somewhat high due to the numerous different capabilities covered by the ship.

The ever-reliable rock in the storm, the anchor, the beating heart of prv battlefleets.",,,
prv_kakafoni_p,SHIP,Multirole cruiser that combines a heavy ballistic piece with fighters and lighter armaments. This ship has been run ragged over the years and the advanced teleportation system and integrated ramshield core have been swapped out for after-market replacement parts.,,,
prv_kakafoni_rb,SHIP,"Multirole cruiser combining missile pods, strike craft, and a heavy cannon into one intimidating package. A munitions autoforge ensures sustained firepower, making the (RB) model a very reliable ship for longer engagements.",,,
prv_aska,SHIP,"Imposing and terrifying, the Aska utilizes an enormous phase teleporter to move around the battlefield and hunt down opposing ships. Armed with an assortment of ballistic, energy and missile weapons this powerful cruiser is more than capable of taking down its prey.

The lumbering and bulky form of the ship belies the true speed it can move at. By stutterjumping up to eight times a minute the Aska can outpace most ships in the sector. Though, it must be admitted that the ship is not the most agile thing around - standard engine performance has taken second seat to the ability of teleportation, no doubt.

Built to do everything the Kakafoni does not, the Aska brings a punishing weapons array, capable of mounting the very largest missile and energy systems that can be found in the sector. Powerful, aggressive and destructive. One of the finest products of the spacewharfs at Kratul.",,,
prv_fasvinge,SHIP,A high-tech strike cruiser equipped with a rapid phase shift system operated by a dubiously legal AI. Seeing a Fasvinge in spite of its stealth fields is considered a bad omen by superstitious spacers; misfortune will follow.,,,
prv_valnad,SHIP,"Not, strictly speaking, a ship in itself, the Vålnad is a vast integrated system that allows a large group of fighters to both coordinate and strenghten and reinforce each other using a swarm of nanites. Much larger than other integrated swarm systems, the Vålnad has sufficient mass that it can be programmed to mimic most kinds of modular light energy weapons.

The decision to base the neural net of the Vålnad on a Labrador Retriever has resulted in the system being easily trained, eager, and moderately obedient. Its tendency to get overenthusiastic and overtaxing its flux systems has however led to the loss of several of the prototype systems. Alternative neural patterns are being investigated, such as the old earth octopus or the Kratul I rovälg.

Integrated swarms are maintained by their fighter wings; if enough of the fighters are destroyed at once, the entire swarm system fails.",,,
,,,,,
#############################,,,,,
### Rust Belt Cruisers,,,,,
#############################,,,,,
prv_hornfels,SHIP,"As immovable as the mountain, this indomitable ship can hold its ground against even capital-grade firepower. The deep hum of the fortress generator promises safety against even the most devastating attacks, while the sizable ballistic batteries allow for a potent second strike once the storm has been weathered.

Larger than most Ruster ships, the Hornfels is much sought-after and rarely are operating ships given time for overhauls. It’s not unheard of for Hornfels ships to dock and let off their crew, only to immediately take on an entirely new crew and undock to start a new deployment. Any required maintenance is then done while underway, to whatever extend possible. The only component given all time and resources asked for is the fortress generator.

It is a good thing these ships are rugged. More recent Domain models would by no means stand up to the treatment the Rusters give these run-ragged craft. The things you love the most always wear out first.",,,
prv_hornfels_pather,SHIP,"Adapted from the normally highly defensive Hornfels, the Path remodel retains little of the original’s characteristics - instead of a sturdy bulwark against to protect the free flock, it has been forged into a righteous sword to strike down the wicked. Little remains of its protective capabilities, and all systems are pushed to the point of failure in order to fire the ship’s arsenal without pause or delay.

prv naval intelligence have had some trouble tracking down how the Path are supplied with Hornfels hulls; the most popular theory is that any hulls with failed Fortress Generators are sold on the ship market in Baetis, at which point they are purchased by Path-aligned operatives within the Church itself. A politically sensitive quagmire, no doubt. Regardless, they are considered a moderate security threat, especially to the Ryak HEL, which has been explicitly named as a target due to ”continual and willful tech-heresy”.",,,
prv_dominator_rb,SHIP,"Ponderous and menacing, these Dominator-class remodels are among the most widespread military cruisers in Ruster space. Mostly built from long-lost Dominator hulks salvaged from the belts, the Rusters attempt to make these ponderous ships somewhat more flexible by installing plasma drive afterburners and converting a large ballistic mount to instead carry a heavy energy weapon; generally one of the ubiquitous Belt Blasters.

While not the most technologically advanced hull, it relies on a plethora of ballistic hardpoints to accomplish its mission, which is more often than not defending orbital installations and vital points of intra-system trade routes. A poor shield emitter which is difficult to manage and thus, rarely engaged, gives way to an almost impregnable interlocking armor belt system making the Dominator safe from most weapons. Even strike craft cannot overcome the hail of projectiles that can be launched to intercept their payloads. This hull proves that tried and true military engineering is difficult to overcome by new ideas and technologies, especially when in the hands of tough, determined crews and experienced officers.

Dependable, durable, and an ever-wished-for presence in home space around free stations and worlds, the Dominator (RB) serves as the professional backbone of Ruster defense fleets.",,,
prv_kvarts,SHIP,"Constructed around a group of presumably stolen phase coils and an equally suspect graviton core, the Kvarts may well be the most advanced ship operating in the belts - not that you could tell from its rough exterior. It is heavily armed, and by phase ship standards solid and durable.",,,
,,,,,
#############################,,,,,
### Ships,,,,,
### prv Capital Ships,,,,,
#############################,,,,,
prv_valljud,SHIP,"A lively combat carrier equipped with an underhanded disruption system, the Välljud is adept at delivering effective strikes against even the toughest targets. However, this offensive focus comes at the cost of durability and the ship will quickly fall to a determined assault.

The primary capital-class ship manufactured at the Works over Utbo. The prv top rungs used to regard the Välljud as somewhat of a failure - until an upgrade program equipped the class with the now infamous disruption zone generator, turning it into a disturbingly effective strike platform.",,,
